keyword_id,keyword,search_volume,cluster_id,is_noise,cluster_size,representative_keyword,cluster_total_volume,membership_probability,cluster_avg_probability
6395,lemon8 parent company,40,51,false,51,jing dong,19110,0.332174,0.639117
6405,li ziqi store,30,-1,true,239,sogou,43770,0.0,0.0
6407,chinese business consultant,40,30,false,33,guanxi,4300,0.727771,0.657557
6408,popular brands in china,30,-1,true,239,sogou,43770,0.0,0.0
6427,consumer electronics china,70,44,false,16,ikea china,1420,1.0,0.938969
6428,beer in china,140,53,false,61,imported spirits,18360,1.0,0.9118
6432,advertising company china,50,-1,true,239,sogou,43770,0.0,0.0
6435,what is the most popular search engine in china,40,5,false,52,chinese search engine,18000,1.0,0.908227
6437,english baidu,390,14,false,21,baidu tieba,3970,1.0,0.998668
6438,chinese short video,50,41,false,12,chinese video sites,1000,1.0,1.0
6451,shoes market china,50,-1,true,239,sogou,43770,0.0,0.0
6459,11.11 singles day,170,20,false,28,11-11 day,4080,1.0,0.726205
6460,key opinion leader agency,30,3,false,22,chinese influencers,2450,0.330379,0.810303
6470,china netizens,40,35,false,107,chinese social media,16720,1.0,0.976552
6471,china business consultants,50,30,false,33,guanxi,4300,0.508005,0.657557
6477,omnichannel strategy consulting,40,52,false,76,china cross,12460,0.396718,0.704906
6495,douyin vs tiktok,480,29,false,14,douyin/tiktok,3150,1.0,0.945894
6503,how many costco stores in china,30,34,false,26,costco china,14700,1.0,0.692672
6537,designer brands china,170,70,false,13,china luxury brands,2920,1.0,0.999888
6538,olive oil china,50,58,false,15,blue ocean china,3550,1.0,0.991995
6549,lululemon china store,70,-1,true,239,sogou,43770,0.0,0.0
6557,baidu index,70,14,false,21,baidu tieba,3970,1.0,0.998668
6560,group buying platform,50,-1,true,239,sogou,43770,0.0,0.0
6566,temu pinduoduo,20,21,false,14,dewu,1660,1.0,0.983396
6567,china resellers,70,60,false,15,china retail,4860,0.996848,0.998199
6587,chinese tiktok trends,30,15,false,39,china's tiktok,12770,0.583393,0.717361
6589,advanced consumer research,70,50,false,29,what is 996 culture,1920,0.765273,0.582862
6591,selling to china,90,39,false,14,what do we sell to china,1000,1.0,0.916743
6594,costco shanghai china,590,34,false,26,costco china,14700,0.59398,0.692672
6608,haagen dazs china,40,58,false,15,blue ocean china,3550,1.0,0.991995
6614,cashless in china,50,26,false,34,payment in china,2240,1.0,0.786265
6636,online wechat,70,28,false,182,hylink,55540,1.0,0.981933
6639,china first-tier cities,70,0,false,14,china cities tier,1870,1.0,0.919594
6655,how to apply wechat account,320,28,false,182,hylink,55540,1.0,0.981933
6664,chinese middle class,140,9,false,24,average wage china,29410,1.0,0.800411
6688,shein competitor analysis,30,-1,true,239,sogou,43770,0.0,0.0
6720,what is c-beauty,40,47,false,17,chinese beauty ideal,6270,0.62354,0.915839
6726,brand taobao,110,12,false,47,taobao mall,19270,0.509683,0.622651
6738,lululemon china,2400,-1,true,239,sogou,43770,0.0,0.0
6741,xiaohongshu search,30,32,false,45,xiaohongshu,78650,0.532003,0.660984
6746,meaning of color in china,140,1,false,26,what does the color red symbolize in china,2640,0.674844,0.894708
6749,vips online store,50,45,false,16,vipshop,3150,1.0,0.998396
6750,vip.com in english,50,45,false,16,vipshop,3150,1.0,0.998396
6751,tequila in china,50,53,false,61,imported spirits,18360,1.0,0.9118
6752,color meanings china,140,1,false,26,what does the color red symbolize in china,2640,1.0,0.894708
6755,most popular search engine in china,140,5,false,52,chinese search engine,18000,1.0,0.908227
6758,manner coffee china,30,53,false,61,imported spirits,18360,1.0,0.9118
6762,singles day 2024,50,19,false,25,single day 2025,7500,1.0,0.885399
6763,china's data security law,70,22,false,17,chinese data privacy laws,990,0.970348,0.895423
6775,starbucks joint venture china,30,53,false,61,imported spirits,18360,0.585406,0.9118
6778,prada in china,140,69,false,13,gucci in china,2590,1.0,0.975403
6779,smart home appliance market,30,44,false,16,ikea china,1420,1.0,0.938969
6782,ip collaboration,50,28,false,182,hylink,55540,1.0,0.981933
6789,patagonia in china,70,62,false,57,china market,39670,1.0,0.935614
6790,bilibili global,70,33,false,14,what is bilibili,2260,1.0,0.909239
6791,largest retailers in china,20,60,false,15,china retail,4860,1.0,0.998199
6818,uniqlo in china,720,-1,true,239,sogou,43770,0.0,0.0
6825,kellogg's china,110,-1,true,239,sogou,43770,0.0,0.0
6835,new retailing,110,60,false,15,china retail,4860,1.0,0.998199
6836,china sportswear brands,30,67,false,13,chinese sportswear brands,2740,1.0,0.999644
6838,mary kay in china,70,49,false,61,chinese beauty brands,7930,1.0,0.873949
6839,china's middle class growth,70,9,false,24,average wage china,29410,0.70583,0.800411
6845,lancôme china,40,49,false,61,chinese beauty brands,7930,1.0,0.873949
6852,china makeup brand,30,49,false,61,chinese beauty brands,7930,0.865844,0.873949
6860,lamer china,40,62,false,57,china market,39670,0.987372,0.935614
6866,hermes in china,40,69,false,13,gucci in china,2590,1.0,0.975403
6891,top chinese search engines,50,5,false,52,chinese search engine,18000,0.767963,0.908227
6898,youku china,90,36,false,28,youtube of china,4150,0.397738,0.773399
6909,lego in china,260,61,false,22,barbie china,2320,1.0,0.910778
6913,chinese beauty brands,2400,49,false,61,chinese beauty brands,7930,0.950302,0.873949
6918,top search engine in china,210,5,false,52,chinese search engine,18000,1.0,0.908227
6925,walkthechat,70,28,false,182,hylink,55540,1.0,0.981933
6930,meituan ai,30,2,false,14,dianping,3560,1.0,0.989164
6932,carrefour cn,70,-1,true,239,sogou,43770,0.0,0.0
6933,china growing middle class,70,9,false,24,average wage china,29410,1.0,0.800411
6942,chinese middle class growth,70,9,false,24,average wage china,29410,1.0,0.800411
6947,nike and china,40,67,false,13,chinese sportswear brands,2740,0.995374,0.999644
6951,rednote apple store,10,16,false,28,rednote chinese name,5400,1.0,0.63899
6952,lululemon direct from china,140,-1,true,239,sogou,43770,0.0,0.0
6960,general negotiating styles in china,30,-1,true,239,sogou,43770,0.0,0.0
6969,china subcultures,40,50,false,29,what is 996 culture,1920,0.118097,0.582862
6976,china confectionery,140,58,false,15,blue ocean china,3550,0.97946,0.991995
6987,starbucks selling china business,70,53,false,61,imported spirits,18360,0.859468,0.9118
6990,vitamins in china,40,57,false,38,china market food,4690,1.0,0.848422
6992,lego marketing strategy,90,61,false,22,barbie china,2320,0.665064,0.910778
6997,rednote owner,30,16,false,28,rednote chinese name,5400,0.25275,0.63899
7003,tiktok china,2400,15,false,39,china's tiktok,12770,1.0,0.717361
7004,china's tiktok,4400,15,false,39,china's tiktok,12770,0.684078,0.717361
7007,virtual red envelopes,30,17,false,48,what is little red book,8520,0.37473,0.937275
7020,vip.com english,70,45,false,16,vipshop,3150,1.0,0.998396
7022,tencent advertising,30,63,false,15,chinese advertising,1490,1.0,0.968289
7023,china most popular search engine,140,5,false,52,chinese search engine,18000,0.98645,0.908227
7026,top retailers in china,20,60,false,15,china retail,4860,1.0,0.998199
7043,popmart forest,30,8,false,17,popmart chinese,9430,1.0,0.882817
7065,chinese haircare,90,49,false,61,chinese beauty brands,7930,1.0,0.873949
7066,alcohol consumption in china,30,53,false,61,imported spirits,18360,1.0,0.9118
7076,alo yoga china,40,-1,true,239,sogou,43770,0.0,0.0
7078,what is rednote called in china,30,16,false,28,rednote chinese name,5400,0.17201,0.63899
7087,gift-giving in chinese culture,90,7,false,34,chinese new year by sales,4430,1.0,0.62116
7100,china market electronics,70,44,false,16,ikea china,1420,1.0,0.938969
7139,heytea ipo,30,53,false,61,imported spirits,18360,0.399895,0.9118
7141,mid-autumn festival gifts,210,7,false,34,chinese new year by sales,4430,0.81203,0.62116
7146,sustainability in china,70,50,false,29,what is 996 culture,1920,0.1537,0.582862
7150,submit site to baidu,40,10,false,17,baidu seo optimization,4080,0.290786,0.824796
7151,what is wechat in china,30,28,false,182,hylink,55540,1.0,0.981933
7154,significance of the color red in china,50,1,false,26,what does the color red symbolize in china,2640,0.887847,0.894708
7160,china mobile phone market share,50,-1,true,239,sogou,43770,0.0,0.0
7163,how to start business with china,90,40,false,26,register company in china,2240,1.0,0.823878
7166,xiaohongshu register,30,32,false,45,xiaohongshu,78650,0.551082,0.660984
7167,youku chinese youtube,30,36,false,28,youtube of china,4150,0.327855,0.773399
7168,alipay global,170,27,false,22,wechat mini programs,2410,0.588302,0.832545
7170,suning holdings group,30,-1,true,239,sogou,43770,0.0,0.0
7176,food exports to china,20,57,false,38,china market food,4690,1.0,0.848422
7182,makeup china,260,49,false,61,chinese beauty brands,7930,1.0,0.873949
7201,news china market,260,62,false,57,china market,39670,1.0,0.935614
7202,chinese sportswear brands,880,67,false,13,chinese sportswear brands,2740,1.0,0.999644
7212,china business culture,110,40,false,26,register company in china,2240,0.816239,0.823878
7213,mattel china,50,61,false,22,barbie china,2320,0.954635,0.910778
7215,cosmetic regulations in china,30,49,false,61,chinese beauty brands,7930,0.585951,0.873949
7240,shampoo in china,20,49,false,61,chinese beauty brands,7930,1.0,0.873949
7258,counterfeit products in china,210,-1,true,239,sogou,43770,0.0,0.0
7264,millennials in chinese,30,46,false,18,baozun,1760,1.0,1.0
7268,uniqlo china,720,-1,true,239,sogou,43770,0.0,0.0
7273,china cosmetics regulation,30,49,false,61,chinese beauty brands,7930,0.630329,0.873949
7280,china median income,2400,9,false,24,average wage china,29410,0.575899,0.800411
7284,toys exhibition china,50,61,false,22,barbie china,2320,1.0,0.910778
7286,sogou search engine,90,5,false,52,chinese search engine,18000,0.498554,0.908227
7287,create baidu account,70,6,false,15,baidu registration,1050,1.0,0.901863
7289,baidu search index,70,13,false,13,baidu search engine,3560,1.0,0.988859
7292,tik tok in china,880,15,false,39,china's tiktok,12770,1.0,0.717361
7295,how to invest in chinese market,30,39,false,14,what do we sell to china,1000,0.170487,0.916743
7298,taobao registration,590,12,false,47,taobao mall,19270,0.775347,0.622651
7305,does bing work in china,30,13,false,13,baidu search engine,3560,0.85517,0.988859
7310,export food to china,20,57,false,38,china market food,4690,1.0,0.848422
7315,what is guanxi,110,30,false,33,guanxi,4300,0.059739,0.657557
7321,pr agency shanghai,40,65,false,23,china marketing agency,1450,1.0,0.90367
7329,what is wechat app used for,30,28,false,182,hylink,55540,1.0,0.981933
7335,china food import,90,57,false,38,china market food,4690,1.0,0.848422
7338,poizon china,50,57,false,38,china market food,4690,0.344815,0.848422
7339,bilibili shop,70,33,false,14,what is bilibili,2260,1.0,0.909239
7342,xiaohongshu com,210,32,false,45,xiaohongshu,78650,1.0,0.660984
7350,sephora china,170,49,false,61,chinese beauty brands,7930,1.0,0.873949
7353,popmart taobao,30,8,false,17,popmart chinese,9430,1.0,0.882817
7354,consumer behavior in hong kong,30,50,false,29,what is 996 culture,1920,1.0,0.582862
7369,gift giving chinese culture,90,7,false,34,chinese new year by sales,4430,1.0,0.62116
7406,market research in china,90,56,false,29,marketing kol,4290,0.451377,0.70558
7418,paypal unionpay china,30,26,false,34,payment in china,2240,0.507717,0.786265
7420,jellycat china,320,-1,true,239,sogou,43770,0.0,0.0
7422,china brand makeup,30,49,false,61,chinese beauty brands,7930,1.0,0.873949
7429,popmart china,1900,8,false,17,popmart chinese,9430,1.0,0.882817
7430,china cosmetic regulation,30,49,false,61,chinese beauty brands,7930,0.630329,0.873949
7435,belleza en china,30,47,false,17,chinese beauty ideal,6270,0.896099,0.915839
7455,china internet laws,30,22,false,17,chinese data privacy laws,990,0.390686,0.895423
7457,giving gifts in china,50,7,false,34,chinese new year by sales,4430,1.0,0.62116
7478,tiffany and co in china,880,-1,true,239,sogou,43770,0.0,0.0
7480,tenpay,210,25,false,13,wechat pay,11850,1.0,0.980474
7487,how to do business in china,30,40,false,26,register company in china,2240,1.0,0.823878
7490,color symbolism in china,140,1,false,26,what does the color red symbolize in china,2640,1.0,0.894708
7498,xiao hong shu ads,70,31,false,17,xiao hong shu,112970,0.90169,0.931252
7499,loreal marketing strategies,30,49,false,61,chinese beauty brands,7930,1.0,0.873949
7504,tiktok china name,110,15,false,39,china's tiktok,12770,1.0,0.717361
7507,digital agency china,70,64,false,23,digital marketing agency in china,2240,1.0,0.882914
7508,alipay mini app,50,27,false,22,wechat mini programs,2410,1.0,0.832545
7509,jingdong usa,40,51,false,51,jing dong,19110,0.65404,0.639117
7512,influencers china,30,3,false,22,chinese influencers,2450,1.0,0.810303
7515,xiao hong shu in chinese,20,31,false,17,xiao hong shu,112970,1.0,0.931252
7517,qq vs wechat,50,28,false,182,hylink,55540,0.822509,0.981933
7519,china market online,70,-1,true,239,sogou,43770,0.0,0.0
7522,shopify for china,40,-1,true,239,sogou,43770,0.0,0.0
7523,alibaba photography,140,-1,true,239,sogou,43770,0.0,0.0
7531,kol stands for,260,55,false,25,wofe,3350,0.55229,0.756131
7533,o2o meaning,110,55,false,25,wofe,3350,1.0,0.756131
7537,pet food industry china,40,57,false,38,china market food,4690,0.736743,0.848422
7538,ecommerce enabler,40,52,false,76,china cross,12460,0.403907,0.704906
7541,when is singles day 2025,170,19,false,25,single day 2025,7500,1.0,0.885399
7542,website localization strategy,40,-1,true,239,sogou,43770,0.0,0.0
7544,bonded in chinese,140,43,false,15,china food delivery app,2550,0.994484,0.997569
7557,medical device market china,30,18,false,14,medical device regulation china,760,1.0,0.94841
7560,coffee chains in china,30,53,false,61,imported spirits,18360,1.0,0.9118
7579,china international women's day,50,7,false,34,chinese new year by sales,4430,0.303315,0.62116
7581,due diligence china,70,40,false,26,register company in china,2240,1.0,0.823878
7583,business consultants in china,50,30,false,33,guanxi,4300,1.0,0.657557
7597,olive young china,30,58,false,15,blue ocean china,3550,1.0,0.991995
7598,costco and china,1900,34,false,26,costco china,14700,1.0,0.692672
7626,alibaba influencers,40,3,false,22,chinese influencers,2450,0.918718,0.810303
7627,setup company in china,70,40,false,26,register company in china,2240,0.680899,0.823878
7639,baidu chinese search engine,210,13,false,13,baidu search engine,3560,1.0,0.988859
7642,rednote online,320,16,false,28,rednote chinese name,5400,1.0,0.63899
7645,maimai china,70,62,false,57,china market,39670,1.0,0.935614
7646,weibo intl,260,24,false,55,weidian,12300,1.0,0.896853
7650,content marketing china,40,64,false,23,digital marketing agency in china,2240,0.825998,0.882914
7651,wechat on the web,170,28,false,182,hylink,55540,1.0,0.981933
7652,wechat open account,320,28,false,182,hylink,55540,1.0,0.981933
7653,french china brands,140,70,false,13,china luxury brands,2920,1.0,0.999888
7656,maimai chinese,170,62,false,57,china market,39670,0.780967,0.935614
7684,china chic,70,62,false,57,china market,39670,1.0,0.935614
7685,china's version of facebook,50,35,false,107,chinese social media,16720,1.0,0.976552
7688,walmart and china,90,34,false,26,costco china,14700,0.207735,0.692672
7693,exporting into china,480,-1,true,239,sogou,43770,0.0,0.0
7694,business consultant in china,50,30,false,33,guanxi,4300,1.0,0.657557
7709,chozan,40,46,false,18,baozun,1760,1.0,1.0
7718,popular chinese makeup brands,40,49,false,61,chinese beauty brands,7930,1.0,0.873949
7726,meituan-dianping,90,2,false,14,dianping,3560,1.0,0.989164
7761,china luxury shopping,40,-1,true,239,sogou,43770,0.0,0.0
7766,luxury brand positioning,70,68,false,26,luxury goods china,9540,0.347237,0.759174
7773,boohee,30,-1,true,239,sogou,43770,0.0,0.0
7799,counterfeit in china,140,-1,true,239,sogou,43770,0.0,0.0
7803,haagen-dazs in china,40,58,false,15,blue ocean china,3550,1.0,0.991995
7812,popmart market,70,8,false,17,popmart chinese,9430,1.0,0.882817
7818,china sports apparel,390,67,false,13,chinese sportswear brands,2740,1.0,0.999644
7821,how to open weibo account,30,24,false,55,weidian,12300,0.788949,0.896853
7825,create a weibo account,50,24,false,55,weidian,12300,0.788949,0.896853
7830,youtube en china,320,36,false,28,youtube of china,4150,1.0,0.773399
7831,vip china,30,62,false,57,china market,39670,0.812961,0.935614
7840,payment method in china,70,26,false,34,payment in china,2240,1.0,0.786265
7844,ikea china,720,44,false,16,ikea china,1420,0.557631,0.938969
7860,business culture china,110,40,false,26,register company in china,2240,0.590398,0.823878
7868,china registration,90,-1,true,239,sogou,43770,0.0,0.0
7877,medical devices in china,50,18,false,14,medical device regulation china,760,0.697678,0.94841
7880,yum china subsidiaries,50,51,false,51,jing dong,19110,0.352512,0.639117
7889,walmart china,1900,34,false,26,costco china,14700,0.207735,0.692672
7898,suning appliance,30,-1,true,239,sogou,43770,0.0,0.0
7900,infant formula china,110,57,false,38,china market food,4690,1.0,0.848422
7908,redes sociales en china,30,35,false,107,chinese social media,16720,1.0,0.976552
7917,what does red symbolize in china,210,1,false,26,what does the color red symbolize in china,2640,0.887847,0.894708
7941,facebook is banned in china,590,35,false,107,chinese social media,16720,1.0,0.976552
7948,counterfeit goods: china,210,-1,true,239,sogou,43770,0.0,0.0
7959,diapering in china,70,-1,true,239,sogou,43770,0.0,0.0
7980,chinese consulting,50,30,false,33,guanxi,4300,1.0,0.657557
8003,is amazon banned in china,40,48,false,27,chinese amazon equivalent,2520,0.889972,0.782227
8009,china sport brand,30,67,false,13,chinese sportswear brands,2740,1.0,0.999644
8015,l'oreal china,70,49,false,61,chinese beauty brands,7930,1.0,0.873949
8019,brand shoes china,50,70,false,13,china luxury brands,2920,0.998546,0.999888
8020,chinese netizens,260,35,false,107,chinese social media,16720,0.830238,0.976552
8038,baidu accounts,90,6,false,15,baidu registration,1050,1.0,0.901863
8040,chinese negotiation style,30,-1,true,239,sogou,43770,0.0,0.0
8042,taobao online,30,12,false,47,taobao mall,19270,0.481033,0.622651
8049,create a baidu account,70,6,false,15,baidu registration,1050,1.0,0.901863
8050,red app chinese,90,17,false,48,what is little red book,8520,1.0,0.937275
8057,china payments,50,-1,true,239,sogou,43770,0.0,0.0
8059,medical device regulation china,110,18,false,14,medical device regulation china,760,1.0,0.94841
8098,is site blocked in china,30,-1,true,239,sogou,43770,0.0,0.0
8099,watch market china,40,62,false,57,china market,39670,1.0,0.935614
8101,shein marketing strategy,30,-1,true,239,sogou,43770,0.0,0.0
8111,brand makeup china,30,49,false,61,chinese beauty brands,7930,1.0,0.873949
8115,la mer branding,110,-1,true,239,sogou,43770,0.0,0.0
8121,cashless society china,40,26,false,34,payment in china,2240,1.0,0.786265
8124,pop mart store in china,40,8,false,17,popmart chinese,9430,1.0,0.882817
8133,pop mart china,1900,8,false,17,popmart chinese,9430,0.648216,0.882817
8134,women's day china,50,7,false,34,chinese new year by sales,4430,0.303315,0.62116
8138,corporation in china,90,40,false,26,register company in china,2240,0.743254,0.823878
8148,china's fashion industry,30,66,false,24,china fashion,3380,1.0,0.783484
8152,wechat on computer,90,28,false,182,hylink,55540,1.0,0.981933
8159,china taobao,1600,12,false,47,taobao mall,19270,0.398242,0.622651
8165,guanxi in business,30,30,false,33,guanxi,4300,0.059888,0.657557
8167,alibaba sales on singles day,40,19,false,25,single day 2025,7500,0.781728,0.885399
8170,qixi festival 2026,50,19,false,25,single day 2025,7500,0.785646,0.885399
8175,what is feishu,50,-1,true,239,sogou,43770,0.0,0.0
8179,food safety in china,90,57,false,38,china market food,4690,0.961719,0.848422
8180,amazon of china,110,48,false,27,chinese amazon equivalent,2520,1.0,0.782227
8183,bilibili video platform,40,33,false,14,what is bilibili,2260,1.0,0.909239
8187,advertise in china,210,63,false,15,chinese advertising,1490,1.0,0.968289
8190,11 11 single day,210,20,false,28,11-11 day,4080,1.0,0.726205
8206,t-mall,4400,11,false,36,tmall site,21260,0.659309,0.781541
8214,douyin platform,30,38,false,39,douyin,119660,1.0,0.714357
8220,pr china,390,62,false,57,china market,39670,1.0,0.935614
8221,business consultant china,50,30,false,33,guanxi,4300,0.916258,0.657557
8232,top retailers china,20,60,false,15,china retail,4860,1.0,0.998199
8244,what is rednote used for,30,16,false,28,rednote chinese name,5400,0.286317,0.63899
8248,luxury lunar new year gifts,40,7,false,34,chinese new year by sales,4430,0.380189,0.62116
8259,nov 11 singles day,170,20,false,28,11-11 day,4080,1.0,0.726205
8278,3c market,170,62,false,57,china market,39670,0.830542,0.935614
8306,byhealth,170,-1,true,239,sogou,43770,0.0,0.0
8308,rednote community guidelines,170,16,false,28,rednote chinese name,5400,1.0,0.63899
8310,wechat on website,170,28,false,182,hylink,55540,1.0,0.981933
8313,redads,170,16,false,28,rednote chinese name,5400,0.070691,0.63899
8314,live douyin,70,37,false,12,what is douyin,2840,1.0,1.0
8317,wechat pay united states,170,25,false,13,wechat pay,11850,1.0,0.980474
8318,douyin china app,70,-1,true,239,sogou,43770,0.0,0.0
8326,wechat salesforce integration,70,28,false,182,hylink,55540,1.0,0.981933
8327,how to post on wechat,30,28,false,182,hylink,55540,1.0,0.981933
8328,we run wechat,40,28,false,182,hylink,55540,1.0,0.981933
8329,web of wechat,170,28,false,182,hylink,55540,1.0,0.981933
8334,china youzan,50,46,false,18,baozun,1760,1.0,1.0
8344,l occitane competition,20,49,false,61,chinese beauty brands,7930,1.0,0.873949
8354,pop mart competition,40,8,false,17,popmart chinese,9430,0.671414,0.882817
8369,china business consultant,50,30,false,33,guanxi,4300,0.439093,0.657557
8381,under armour in chinese,20,67,false,13,chinese sportswear brands,2740,1.0,0.999644
8383,is coffee popular in china,40,53,false,61,imported spirits,18360,1.0,0.9118
8391,heytea china,170,53,false,61,imported spirits,18360,0.441072,0.9118
8392,starbucks in china,1000,53,false,61,imported spirits,18360,0.859468,0.9118
8395,medical device registration in china,110,18,false,14,medical device regulation china,760,1.0,0.94841
8405,yum brands in china,50,-1,true,239,sogou,43770,0.0,0.0
8410,supply chain management in china,50,-1,true,239,sogou,43770,0.0,0.0
8415,tiffany & co marketing,50,56,false,29,marketing kol,4290,0.460005,0.70558
8420,chinese gift-giving culture,90,7,false,34,chinese new year by sales,4430,1.0,0.62116
8426,internet restrictions in china,480,-1,true,239,sogou,43770,0.0,0.0
8431,first tier cities in china,70,0,false,14,china cities tier,1870,1.0,0.919594
8441,starbucks competitors in china,90,53,false,61,imported spirits,18360,0.859468,0.9118
8560,country origin effect,170,-1,true,239,sogou,43770,0.0,0.0
8569,first tier cities china,70,0,false,14,china cities tier,1870,1.0,0.919594
8612,medical device registration china,110,18,false,14,medical device regulation china,760,1.0,0.94841
8620,food industry china,20,57,false,38,china market food,4690,0.713086,0.848422
8621,live stream shopping china,30,42,false,35,chinese streaming platforms,3380,0.408407,0.741336
8626,china dx,70,62,false,57,china market,39670,0.688285,0.935614
8630,chinese payments,50,26,false,34,payment in china,2240,0.769918,0.786265
8636,middle class in china,260,9,false,24,average wage china,29410,1.0,0.800411
8643,supplier audit china,20,-1,true,239,sogou,43770,0.0,0.0
8649,popmart office,30,8,false,17,popmart chinese,9430,0.950426,0.882817
8653,li-ning company,260,-1,true,239,sogou,43770,0.0,0.0
8662,china footwear,110,66,false,24,china fashion,3380,0.69228,0.783484
8666,lunar new year ads,20,7,false,34,chinese new year by sales,4430,0.380189,0.62116
8670,china toy market,30,61,false,22,barbie china,2320,1.0,0.910778
8676,street wear china,110,66,false,24,china fashion,3380,0.437383,0.783484
8698,joint ventures in china,70,40,false,26,register company in china,2240,0.263117,0.823878
8699,mooncake festival gift,210,7,false,34,chinese new year by sales,4430,0.595572,0.62116
8703,top chinese luxury brands,30,-1,true,239,sogou,43770,0.0,0.0
8704,smartphone market share china,140,-1,true,239,sogou,43770,0.0,0.0
8712,streetwear in china,110,66,false,24,china fashion,3380,0.421805,0.783484
8734,luxury brands positioning,70,68,false,26,luxury goods china,9540,0.365964,0.759174
8744,smart home china,30,44,false,16,ikea china,1420,1.0,0.938969
8761,costco shanghai,590,34,false,26,costco china,14700,1.0,0.692672
8769,cn consulting,50,30,false,33,guanxi,4300,0.472471,0.657557
8819,joint venture with china,50,-1,true,239,sogou,43770,0.0,0.0
8826,delivery in china,30,43,false,15,china food delivery app,2550,1.0,0.997569
8832,kol industry,70,49,false,61,chinese beauty brands,7930,0.630329,0.873949
8834,pinduoduo.com english,260,21,false,14,dewu,1660,1.0,0.983396
8840,jv in china,70,51,false,51,jing dong,19110,0.518438,0.639117
8843,esg in china,30,62,false,57,china market,39670,1.0,0.935614
8860,toothpaste in china,110,49,false,61,chinese beauty brands,7930,1.0,0.873949
8867,cell phone market share china,50,-1,true,239,sogou,43770,0.0,0.0
8869,dog food china,170,57,false,38,china market food,4690,0.736743,0.848422
8874,gift giving in china,50,7,false,34,chinese new year by sales,4430,1.0,0.62116
8875,costco china locations,480,34,false,26,costco china,14700,1.0,0.692672
8891,fitness china,40,-1,true,239,sogou,43770,0.0,0.0
8902,china coffee consumption,30,53,false,61,imported spirits,18360,1.0,0.9118
8921,costco chinese name,30,34,false,26,costco china,14700,1.0,0.692672
8924,china counterfeit products,210,-1,true,239,sogou,43770,0.0,0.0
8939,pet supplies in china,40,57,false,38,china market food,4690,0.736743,0.848422
8958,china business consulting services,50,30,false,33,guanxi,4300,0.549957,0.657557
8969,red bull in china,70,53,false,61,imported spirits,18360,0.911262,0.9118
8976,sephora in china,90,49,false,61,chinese beauty brands,7930,1.0,0.873949
8983,luxury stores in china,40,68,false,26,luxury goods china,9540,0.528407,0.759174
8989,alcohol in china,390,53,false,61,imported spirits,18360,1.0,0.9118
8990,tik tok douyin,210,29,false,14,douyin/tiktok,3150,1.0,0.945894
8994,olive oil in china,40,58,false,15,blue ocean china,3550,1.0,0.991995
8996,infant formula in china,110,57,false,38,china market food,4690,0.796462,0.848422
9001,what is 996 culture,320,50,false,29,what is 996 culture,1920,0.118097,0.582862
9012,negotiations in china,1300,-1,true,239,sogou,43770,0.0,0.0
9021,coffee china,1300,53,false,61,imported spirits,18360,1.0,0.9118
9023,street fashion in china,170,66,false,24,china fashion,3380,0.528715,0.783484
9030,household products china,50,44,false,16,ikea china,1420,0.836315,0.938969
9040,chinese new year promotions,20,7,false,34,chinese new year by sales,4430,0.380189,0.62116
9041,retailers in china,880,60,false,15,china retail,4860,1.0,0.998199
9045,redbook chinese app,260,17,false,48,what is little red book,8520,1.0,0.937275
9047,medical device in china,50,18,false,14,medical device regulation china,760,1.0,0.94841
9050,tim hortons positioning,40,53,false,61,imported spirits,18360,0.859468,0.9118
9052,la mer in china,40,62,false,57,china market,39670,1.0,0.935614
9061,luxury industry in china,480,68,false,26,luxury goods china,9540,1.0,0.759174
9064,ralph lauren in china,390,69,false,13,gucci in china,2590,1.0,0.975403
9074,adidas tmall,40,11,false,36,tmall site,21260,1.0,0.781541
9075,dove chocolate china,40,58,false,15,blue ocean china,3550,1.0,0.991995
9080,china payment,140,-1,true,239,sogou,43770,0.0,0.0
9081,cheese china,110,58,false,15,blue ocean china,3550,0.931768,0.991995
9083,china fashion,1900,66,false,24,china fashion,3380,0.556017,0.783484
9095,douyin and tiktok,30,29,false,14,douyin/tiktok,3150,1.0,0.945894
9107,business protocol in china,170,40,false,26,register company in china,2240,1.0,0.823878
9108,energy drinks china,50,53,false,61,imported spirits,18360,1.0,0.9118
9111,double eleven china,50,20,false,28,11-11 day,4080,0.446221,0.726205
9116,what is redbook app,20,17,false,48,what is little red book,8520,0.971197,0.937275
9125,average yearly income china,90,9,false,24,average wage china,29410,0.575899,0.800411
9130,genki forest,320,46,false,18,baozun,1760,1.0,1.0
9138,double eleven shopping festival,30,20,false,28,11-11 day,4080,0.664976,0.726205
9149,china cosmetic regulations,30,49,false,61,chinese beauty brands,7930,0.630329,0.873949
9162,negotiating with chinese,70,-1,true,239,sogou,43770,0.0,0.0
9177,gift-giving in china,50,7,false,34,chinese new year by sales,4430,1.0,0.62116
9184,food distribution in china,50,57,false,38,china market food,4690,0.706757,0.848422
9192,energy drink china,50,53,false,61,imported spirits,18360,1.0,0.9118
9194,china toy,110,61,false,22,barbie china,2320,1.0,0.910778
9195,standard of beauty in china,170,47,false,17,chinese beauty ideal,6270,1.0,0.915839
9222,sam's china,90,34,false,26,costco china,14700,0.207735,0.692672
9223,china beer market,30,53,false,61,imported spirits,18360,1.0,0.9118
9226,china market,33100,62,false,57,china market,39670,1.0,0.935614
